"Device Name","Device ID","Date & Time [GMT]","Date & Time [Local]","Latitude","Longitude","Altitude","Fix Status","DOP","Temp [C]","Main [V]","Back [V]"
"C25M32",94300,1984-07-24 16:00:41,1984-07-25 00:00:41,-34.4463306,119.2269692,0.3,"3-D least-squares   (6 SVs)",2.6,25.5,4.05,0
"C25M34",94961,1984-07-24 16:00:41,1984-07-25 00:00:41,-34.4179275,119.0946917,28.1,"3-D least-squares   (7 SVs)",2,14.5,3.95,0
"C25M32",94300,1984-07-24 17:00:12,1984-07-25 01:00:12,-34.4463239,119.2270042,-2.19,"3-D least-squares   (6 SVs)",2,30.5,4.05,0
"C25M34",94961,1984-07-24 17:00:12,1984-07-25 01:00:12,-34.4167972,119.0951053,28.88,"3-D least-squares   (6 SVs)",2,14.5,3.95,0
"C25M32",94300,1984-07-24 18:00:40,1984-07-25 02:00:40,-34.4463233,119.2270283,-2.1,"3-D least-squares   (11 SVs)",1.4,29,4.05,0
"C25M34",94961,1984-07-24 18:00:41,1984-07-25 02:00:41,-34.4165028,119.0949919,21.69,"3-D least-squares   (10 SVs)",1.6,16.5,3.95,0
"C25M32",94300,1984-07-24 19:00:12,1984-07-25 03:00:12,-34.4462053,119.2254228,-4.21,"3-D least-squares   (9 SVs)",2,19,4.05,0
"C25M34",94961,1984-07-24 19:00:12,1984-07-25 03:00:12,-34.4166247,119.0940844,23.21,"3-D least-squares   (7 SVs)",2,15.5,3.95,0
"C25M32",94300,1984-07-24 20:00:13,1984-07-25 04:00:13,-34.4461497,119.2254542,-2.3,"3-D least-squares   (6 SVs)",2.6,20,4.05,0
"C25M34",94961,1984-07-24 20:00:15,1984-07-25 04:00:15,-34.4162222,119.0911419,33.51,"3-D least-squares   (5 SVs)",2.6,16,3.95,0
"C25M34",94961,1984-07-24 21:00:41,1984-07-25 05:00:41,-34.4152914,119.0888489,35.6,"3-D least-squares   (9 SVs)",1.4,16.5,3.95,0
"C25M32",94300,1984-07-24 21:00:41,1984-07-25 05:00:41,-34.4462072,119.2254375,-4.52,"3-D least-squares   (11 SVs)",1.4,20,4.05,0
"C25M34",94961,1984-07-24 22:00:12,1984-07-25 06:00:12,-34.4157839,119.0867761,31.93,"3-D least-squares   (8 SVs)",2.2,16,3.95,0
"C25M32",94300,1984-07-24 22:00:12,1984-07-25 06:00:12,-34.4461844,119.2254619,-6.13,"3-D least-squares   (10 SVs)",2,19.5,4.05,0
"C25M32",94300,1984-07-24 23:00:11,1984-07-25 07:00:11,-34.4460067,119.2285856,1.41,"3-D least-squares   (7 SVs)",2.4,18.5,4.05,0
"C25M34",94961,1984-07-24 23:00:13,1984-07-25 07:00:13,-34.4157956,119.0858528,28.28,"3-D least-squares   (6 SVs)",2.6,21.5,3.95,0
"C25M34",94961,1984-07-25 00:00:40,1984-07-25 08:00:40,-34.4157778,119.0858867,27.63,"3-D least-squares   (6 SVs)",5,23,3.95,0
"C25M32",94300,1984-07-25 00:00:40,1984-07-25 08:00:40,-34.4457617,119.2285936,-1.43,"3-D least-squares   (12 SVs)",1.4,22,4.05,0
"C25M32",94300,1984-07-25 01:00:12,1984-07-25 09:00:12,-34.4455633,119.2287283,-1.17,"3-D least-squares   (11 SVs)",1.4,21.5,4.05,0
"C25M34",94961,1984-07-25 01:00:41,1984-07-25 09:00:41,-34.4157561,119.0858644,32.92,"3-D least-squares   (5 SVs)",4.6,17.5,3.95,0
"C25M32",94300,1984-07-25 02:00:13,1984-07-25 10:00:13,-34.4458597,119.2284311,-1.35,"3-D least-squares   (8 SVs)",2.6,18.5,4.05,0
"C25M34",94961,1984-07-25 02:00:23,1984-07-25 10:00:23,-34.4158019,119.0858708,20.17,"3-D least-squares   (5 SVs)",4.6,22,3.95,0
"C25M34",94961,1984-07-25 03:00:41,1984-07-25 11:00:41,-34.4157511,119.0858833,33.73,"3-D least-squares   (7 SVs)",2.2,23.5,3.95,0
"C25M37",94953,1984-07-25 03:00:41,1984-07-25 11:00:41,-34.45261,119.2393528,13.67,"3-D least-squares   (9 SVs)",1.6,17.5,3.95,0
"C25M32",94300,1984-07-25 03:00:41,1984-07-25 11:00:41,-34.4460064,119.2279619,1.42,"3-D least-squares   (11 SVs)",1.4,17.5,4.05,0
"C25M32",94300,1984-07-25 04:00:12,1984-07-25 12:00:12,-34.4460389,119.2270764,1.48,"3-D least-squares   (9 SVs)",2,17.5,4.05,0
"C25M37",94953,1984-07-25 04:00:13,1984-07-25 12:00:13,-34.4544178,119.2418558,37.78,"3-D least-squares   (7 SVs)",4.8,15.5,3.95,0
"C25M34",94961,1984-07-25 04:00:13,1984-07-25 12:00:13,-34.4157489,119.0859236,30.52,"3-D least-squares   (5 SVs)",5,19.5,3.95,0
"C25M32",94300,1984-07-25 05:00:12,1984-07-25 13:00:12,-34.4434478,119.2301242,6.88,"3-D least-squares   (7 SVs)",1.6,19,4.05,0
"C25M37",94953,1984-07-25 05:00:13,1984-07-25 13:00:13,-34.4545531,119.2422067,47.73,"3-D least-squares   (5 SVs)",5,18,3.95,0
"C25M34",94961,1984-07-25 05:00:41,1984-07-25 13:00:41,-34.4157703,119.0858053,35.9,"3-D least-squares   (5 SVs)",3,19.5,3.95,0
"C25M32",94300,1984-07-25 06:00:40,1984-07-25 14:00:40,-34.4413722,119.2327844,-0.41,"3-D least-squares   (7 SVs)",1.8,17.5,4.05,0
"C25M37",94953,1984-07-25 06:00:40,1984-07-25 14:00:40,-34.4532317,119.2428658,36.92,"3-D least-squares   (11 SVs)",1.6,16.5,3.95,0
"C25M34",94961,1984-07-25 06:00:41,1984-07-25 14:00:41,-34.4158094,119.0858464,33.11,"3-D least-squares   (7 SVs)",2,16.5,3.95,0
"C25M32",94300,1984-07-25 07:00:12,1984-07-25 15:00:12,-34.4408133,119.2326733,1.56,"3-D least-squares   (7 SVs)",2.4,19,4.05,0
"C25M37",94953,1984-07-25 07:00:12,1984-07-25 15:00:12,-34.4531914,119.2434967,39.87,"3-D least-squares   (9 SVs)",2,16.5,3.95,0
"C25M34",94961,1984-07-25 07:00:13,1984-07-25 15:00:13,-34.4186333,119.0835664,41.21,"3-D least-squares   (6 SVs)",2.8,14.5,3.95,0
"C25M32",94300,1984-07-25 08:00:12,1984-07-25 16:00:12,-34.4406683,119.2355939,7.33,"3-D least-squares   (5 SVs)",3.8,17.5,4.05,0
"C25M37",94953,1984-07-25 08:00:12,1984-07-25 16:00:12,-34.4531386,119.2436614,37.8,"3-D least-squares   (6 SVs)",2.2,16,3.95,0
"C25M34",94961,1984-07-25 08:00:41,1984-07-25 16:00:41,-34.4195569,119.0819025,33.24,"3-D least-squares   (11 SVs)",1.4,16,3.95,0
"C25M34",94961,1984-07-25 09:00:12,1984-07-25 17:00:12,-34.4204583,119.0809172,32.37,"3-D least-squares   (8 SVs)",2,16.5,3.95,0
"C25M37",94953,1984-07-25 09:00:41,1984-07-25 17:00:41,-34.4523894,119.2437139,29.91,"3-D least-squares   (10 SVs)",1.6,15.5,3.95,0
"C25M32",94300,1984-07-25 09:00:44,1984-07-25 17:00:44,-34.4396897,119.2373028,4.74,"3-D least-squares   (8 SVs)",1.6,19,4.05,0
"C25M32",94300,1984-07-25 10:00:12,1984-07-25 18:00:12,-34.4396747,119.2373028,3.61,"3-D least-squares   (5 SVs)",2.4,19,4.05,0
"C25M37",94953,1984-07-25 10:00:12,1984-07-25 18:00:12,-34.4508669,119.2438347,9.15,"3-D least-squares   (9 SVs)",2,17,3.95,0
"C25M34",94961,1984-07-25 10:00:13,1984-07-25 18:00:13,-34.4178844,119.0800889,35.08,"3-D least-squares   (5 SVs)",4.2,16,3.95,0
"C25M37",94953,1984-07-25 11:00:31,1984-07-25 19:00:31,-34.4508853,119.2438033,4.42,"3-D least-squares   (11 SVs)",1.4,17.5,3.95,0
"C25M32",94300,1984-07-25 11:00:41,1984-07-25 19:00:41,-34.4399989,119.2372719,-2.84,"3-D least-squares   (9 SVs)",1.6,20.5,4.05,0
"C25M34",94961,1984-07-25 11:00:41,1984-07-25 19:00:41,-34.4169475,119.0826572,32.87,"3-D least-squares   (10 SVs)",1.4,16,3.95,0
"C25M32",94300,1984-07-25 12:00:12,1984-07-25 20:00:12,-34.4399736,119.2372772,-5.82,"3-D least-squares   (8 SVs)",1.6,21.5,4.05,0
"C25M34",94961,1984-07-25 12:00:12,1984-07-25 20:00:12,-34.4164931,119.0831906,28.61,"3-D least-squares   (8 SVs)",1.6,15,3.95,0
"C25M37",94953,1984-07-25 12:00:12,1984-07-25 20:00:12,-34.4508778,119.2438317,5.62,"3-D least-squares   (10 SVs)",1.4,18,3.95,0
"C25M33",94960,1984-07-25 13:00:11,1984-07-25 21:00:11,-34.4380081,119.0790469,20.41,"3-D least-squares   (5 SVs)",4.8,16.5,3.95,0
"C25M37",94953,1984-07-25 13:00:12,1984-07-25 21:00:12,-34.4495156,119.2433644,17.33,"3-D least-squares   (5 SVs)",4.8,15,3.95,0
"C25M32",94300,1984-07-25 13:00:16,1984-07-25 21:00:16,-34.4389392,119.2391564,-11.76,"3-D least-squares   (5 SVs)",4.8,27.5,4.05,0
"C25M34",94961,1984-07-25 13:00:41,1984-07-25 21:00:41,-34.4158683,119.0823883,27.13,"3-D least-squares   (9 SVs)",1.6,14.5,3.95,0
"C25M34",94961,1984-07-25 14:00:12,1984-07-25 22:00:12,-34.4159047,119.0835592,24.78,"3-D least-squares   (9 SVs)",1.8,14,3.95,0
"C25M32",94300,1984-07-25 14:00:40,1984-07-25 22:00:40,-34.4390028,119.2391044,0.94,"3-D least-squares   (9 SVs)",1.8,31.5,4.05,0
"C25M37",94953,1984-07-25 14:00:40,1984-07-25 22:00:40,-34.4494219,119.2433,0.64,"3-D least-squares   (8 SVs)",2,16.5,3.95,0
"C25M33",94960,1984-07-25 14:01:11,1984-07-25 22:01:11,-34.4381053,119.080705,22.36,"3-D least-squares   (7 SVs)",2.6,16,3.95,0
"C25M37",94953,1984-07-25 15:00:11,1984-07-25 23:00:11,-34.4494369,119.2433,1.77,"3-D least-squares   (8 SVs)",1.6,16,3.95,0
"C25M32",94300,1984-07-25 15:00:12,1984-07-25 23:00:12,-34.4389119,119.2392039,-10.88,"3-D least-squares   (8 SVs)",1.4,18.5,4.05,0
"C25M33",94960,1984-07-25 15:00:12,1984-07-25 23:00:12,-34.4385828,119.0782386,14.05,"3-D least-squares   (7 SVs)",1.8,15,3.95,0
"C25M34",94961,1984-07-25 15:00:12,1984-07-25 23:00:12,-34.4145164,119.0871381,30.16,"3-D least-squares   (6 SVs)",2,14,3.95,0
"C25M37",94953,1984-07-25 16:00:12,1984-07-26 00:00:12,-34.449435,119.2432853,2.09,"3-D least-squares   (5 SVs)",2.8,15.5,3.95,0
"C25M32",94300,1984-07-25 16:00:13,1984-07-26 00:00:13,-34.4390931,119.2406639,-17.19,"3-D least-squares   (5 SVs)",2.2,19,4.05,0
"C25M34",94961,1984-07-25 16:00:40,1984-07-26 00:00:40,-34.4143892,119.0871339,31.32,"3-D least-squares   (5 SVs)",4,14,3.95,0
"C25M33",94960,1984-07-25 16:00:41,1984-07-26 00:00:41,-34.4388914,119.0768606,24.27,"3-D least-squares   (6 SVs)",2.2,15,3.95,0
"C25M37",94953,1984-07-25 17:00:12,1984-07-26 01:00:12,-34.4495731,119.2404256,0.96,"3-D least-squares   (5 SVs)",2.2,10,3.95,0
"C25M34",94961,1984-07-25 17:00:16,1984-07-26 01:00:16,-34.4141806,119.0867142,29.69,"3-D least-squares   (5 SVs)",3.4,13.5,3.95,0
"C25M32",94300,1984-07-25 17:00:41,1984-07-26 01:00:41,-34.4391556,119.2406625,2.76,"3-D least-squares   (7 SVs)",1.8,30,4.05,0
"C25M33",94960,1984-07-25 17:00:41,1984-07-26 01:00:41,-34.4389811,119.0766936,22.13,"3-D least-squares   (9 SVs)",1.6,16.5,3.95,0
"C25M33",94960,1984-07-25 18:00:17,1984-07-26 02:00:17,-34.4388856,119.07648,25.22,"3-D least-squares   (5 SVs)",2.6,17.5,3.95,0
"C25M32",94300,1984-07-25 18:00:40,1984-07-26 02:00:40,-34.439105,119.240675,3.86,"3-D least-squares   (7 SVs)",2.2,33,4.05,0
"C25M37",94953,1984-07-25 18:00:40,1984-07-26 02:00:40,-34.4495389,119.2403633,-4.13,"3-D least-squares   (10 SVs)",1.4,11,3.95,0
"C25M34",94961,1984-07-25 18:00:40,1984-07-26 02:00:40,-34.4141058,119.0867122,29.42,"3-D least-squares   (7 SVs)",1.8,14.5,3.95,0
"C25M37",94953,1984-07-25 19:00:11,1984-07-26 03:00:11,-34.4495281,119.2403664,-0.6,"3-D least-squares   (8 SVs)",2,12.5,3.95,0
"C25M32",94300,1984-07-25 19:00:13,1984-07-26 03:00:13,-34.4390692,119.2406247,-18.66,"3-D least-squares   (6 SVs)",2.2,28.5,4.05,0
"C25M34",94961,1984-07-25 19:00:14,1984-07-26 03:00:14,-34.4141728,119.0866836,32.74,"3-D least-squares   (6 SVs)",2.2,15,3.95,0
"C25M33",94960,1984-07-25 19:00:41,1984-07-26 03:00:41,-34.4389497,119.0765994,23.64,"3-D least-squares   (6 SVs)",2,20,3.95,0
"C25M37",94953,1984-07-25 20:00:11,1984-07-26 04:00:11,-34.4495653,119.2403928,-3.07,"3-D least-squares   (6 SVs)",2.4,12.5,3.95,0
"C25M34",94961,1984-07-25 20:00:14,1984-07-26 04:00:14,-34.4141453,119.0867839,23.01,"3-D least-squares   (5 SVs)",2.6,13,3.95,0
"C25M32",94300,1984-07-25 20:00:16,1984-07-26 04:00:16,-34.4390786,119.2406433,-4.27,"3-D least-squares   (5 SVs)",2.6,27.5,4.05,0
"C25M33",94960,1984-07-25 20:01:07,1984-07-26 04:01:07,-34.4389506,119.07661,46.53,"3-D least-squares   (5 SVs)",3.2,20.5,3.95,0
"C25M37",94953,1984-07-25 21:00:41,1984-07-26 05:00:41,-34.4495469,119.2403675,-1.88,"3-D least-squares   (11 SVs)",1.4,11.5,3.95,0
"C25M33",94960,1984-07-25 21:00:41,1984-07-26 05:00:41,-34.43892,119.0766567,24.92,"3-D least-squares   (7 SVs)",2.8,17.5,3.95,0
"C25M34",94961,1984-07-25 21:00:41,1984-07-26 05:00:41,-34.4141222,119.0867228,28.54,"3-D least-squares   (8 SVs)",2.2,13.5,3.95,0
"C25M32",94300,1984-07-25 21:00:41,1984-07-26 05:00:41,-34.4390564,119.2406739,2.88,"3-D least-squares   (6 SVs)",1.8,28,4.05,0
"C25M37",94953,1984-07-25 22:00:10,1984-07-26 06:00:10,-34.4495394,119.2403675,-2.44,"3-D least-squares   (10 SVs)",2,11,3.95,0
"C25M33",94960,1984-07-25 22:00:11,1984-07-26 06:00:11,-34.4385661,119.0771342,22.04,"3-D least-squares   (7 SVs)",2.4,13.5,3.95,0
"C25M34",94961,1984-07-25 22:00:12,1984-07-26 06:00:12,-34.4169914,119.0891875,34.6,"3-D least-squares   (6 SVs)",3.6,9,3.95,0
"C25M32",94300,1984-07-25 22:00:41,1984-07-26 06:00:41,-34.4391025,119.2406256,-6.35,"3-D least-squares   (8 SVs)",2.2,32.5,4.05,0
"C25M34",94961,1984-07-25 23:00:12,1984-07-26 07:00:12,-34.4169675,119.0893439,31.39,"3-D least-squares   (6 SVs)",3,12,3.95,0
"C25M33",94960,1984-07-25 23:00:12,1984-07-26 07:00:12,-34.4383506,119.077505,28.63,"3-D least-squares   (5 SVs)",3.6,13,3.95,0
"C25M32",94300,1984-07-25 23:00:14,1984-07-26 07:00:14,-34.4390406,119.2406122,8.96,"3-D least-squares   (5 SVs)",3.8,31,4.05,0
"C25M37",94953,1984-07-25 23:00:21,1984-07-26 07:00:21,-34.4484867,119.2401775,-24.9,"3-D least-squares   (7 SVs)",2.4,10,3.95,0
"C25M32",94300,1984-07-26 00:00:18,1984-07-26 08:00:18,-34.4390994,119.2407486,13.6,"3-D least-squares   (5 SVs)",6.4,30,4.05,0
"C25M33",94960,1984-07-26 00:00:40,1984-07-26 08:00:40,-34.4383869,119.0774681,26.31,"3-D least-squares   (12 SVs)",1.4,18,3.95,0
"C25M37",94953,1984-07-26 00:00:59,1984-07-26 08:00:59,-34.4484794,119.2401853,2.81,"3-D least-squares   (5 SVs)",3.2,14,3.95,0
"C25M34",94961,1984-07-26 00:01:05,1984-07-26 08:01:05,-34.4169917,119.0893872,34.53,"3-D least-squares   (10 SVs)",2,24,3.95,0
"C25M33",94960,1984-07-26 01:00:10,1984-07-26 09:00:10,-34.4383878,119.0774764,29.69,"3-D least-squares   (10 SVs)",1.6,20,3.95,0
"C25M34",94961,1984-07-26 01:00:11,1984-07-26 09:00:11,-34.4169894,119.0893967,34.93,"3-D least-squares   (8 SVs)",3.4,26,3.95,0
"C25M37",94953,1984-07-26 01:00:41,1984-07-26 09:00:41,-34.4484883,119.2401939,-5.7,"3-D least-squares   (6 SVs)",2.8,21,3.95,0
"C25M32",94300,1984-07-26 01:01:00,1984-07-26 09:01:00,-34.4391056,119.2405956,7.3,"3-D least-squares   (11 SVs)",1.4,29.5,4.05,0
"C25M33",94960,1984-07-26 02:00:11,1984-07-26 10:00:11,-34.43881,119.0776225,25.06,"3-D least-squares   (7 SVs)",3.2,23.5,3.95,0
"C25M32",94300,1984-07-26 02:00:12,1984-07-26 10:00:12,-34.4390994,119.2406631,8.28,"3-D least-squares   (8 SVs)",2.2,27,4.05,0
"C25M34",94961,1984-07-26 02:00:33,1984-07-26 10:00:33,-34.4170175,119.0893842,32.13,"3-D least-squares   (12 SVs)",1.8,30.5,3.95,0
"C25M37",94953,1984-07-26 02:00:41,1984-07-26 10:00:41,-34.4477481,119.2408844,-0.89,"3-D least-squares   (9 SVs)",2.4,25,3.95,0
"C25M37",94953,1984-07-26 03:00:12,1984-07-26 11:00:12,-34.4473836,119.2410061,6.77,"3-D least-squares   (6 SVs)",2.6,25.5,3.95,0
"C25M34",94961,1984-07-26 03:00:12,1984-07-26 11:00:12,-34.4170122,119.0894294,40.09,"3-D least-squares   (8 SVs)",1.8,30.5,3.95,0
"C25M32",94300,1984-07-26 03:00:41,1984-07-26 11:00:41,-34.4432583,119.2329308,2.15,"3-D least-squares   (5 SVs)",2.4,24,4.05,0
"C25M33",94960,1984-07-26 03:00:41,1984-07-26 11:00:41,-34.4409339,119.0828089,28.02,"3-D least-squares   (8 SVs)",1.8,23,3.95,0
"C25M33",94960,1984-07-26 04:00:11,1984-07-26 12:00:11,-34.4348592,119.0874122,20.57,"3-D least-squares   (6 SVs)",2.8,22,3.95,0
"C25M32",94300,1984-07-26 04:00:40,1984-07-26 12:00:40,-34.4434639,119.2315775,4.25,"3-D least-squares   (8 SVs)",2.6,31.5,4.05,0
"C25M37",94953,1984-07-26 04:00:40,1984-07-26 12:00:40,-34.4516281,119.2408958,11.59,"3-D least-squares   (7 SVs)",2.6,24,3.95,0
"C25M34",94961,1984-07-26 04:00:41,1984-07-26 12:00:41,-34.4170117,119.0894233,31.33,"3-D least-squares   (6 SVs)",3,28,3.95,0
"C25M37",94953,1984-07-26 05:00:11,1984-07-26 13:00:11,-34.4523542,119.2412039,17.94,"3-D least-squares   (6 SVs)",4.8,23,3.95,0
"C25M34",94961,1984-07-26 05:00:12,1984-07-26 13:00:12,-34.4170167,119.0894064,37.59,"3-D least-squares   (5 SVs)",3.4,33.5,3.95,0
"C25M32",94300,1984-07-26 05:00:14,1984-07-26 13:00:14,-34.4435142,119.2271719,-10.96,"3-D least-squares   (8 SVs)",1.8,28,4.05,0
"C25M33",94960,1984-07-26 05:01:31,1984-07-26 13:01:31,-34.4309483,119.0854442,32.62,"3-D least-squares   (9 SVs)",1.6,25,3.95,0
"C25M33",94960,1984-07-26 06:00:11,1984-07-26 14:00:11,-34.4307506,119.0925675,22.18,"3-D least-squares   (7 SVs)",4.8,25,3.95,0
"C25M32",94300,1984-07-26 06:00:41,1984-07-26 14:00:41,-34.4410081,119.2226019,-1.63,"3-D least-squares   (10 SVs)",1.6,23.5,4.05,0
"C25M37",94953,1984-07-26 06:00:41,1984-07-26 14:00:41,-34.4513458,119.2437364,13.04,"3-D least-squares   (10 SVs)",1.8,25.5,3.95,0
"C25M34",94961,1984-07-26 06:00:41,1984-07-26 14:00:41,-34.4191436,119.0877114,27.61,"3-D least-squares   (10 SVs)",2,26,3.95,0
"C25M32",94300,1984-07-26 07:00:11,1984-07-26 15:00:11,-34.4402408,119.2222683,3.98,"3-D least-squares   (9 SVs)",1.8,23.5,4.05,0
"C25M37",94953,1984-07-26 07:00:11,1984-07-26 15:00:11,-34.4489028,119.2483619,-3.77,"3-D least-squares   (9 SVs)",1.8,22,3.95,0
"C25M34",94961,1984-07-26 07:00:12,1984-07-26 15:00:12,-34.4205967,119.0871456,29.45,"3-D least-squares   (9 SVs)",2,32.5,3.95,0
"C25M33",94960,1984-07-26 07:00:41,1984-07-26 15:00:41,-34.4278492,119.0948019,24.77,"3-D least-squares   (8 SVs)",2,22.5,3.95,0
"C25M32",94300,1984-07-26 08:00:11,1984-07-26 16:00:11,-34.441255,119.2236011,4.41,"3-D least-squares   (5 SVs)",2.2,21.5,4.05,0
"C25M34",94961,1984-07-26 08:00:13,1984-07-26 16:00:13,-34.4215308,119.0859247,10.9,"3-D least-squares   (6 SVs)",2.6,21.5,3.95,0
"C25M33",94960,1984-07-26 08:00:13,1984-07-26 16:00:13,-34.4263406,119.0914706,33.69,"3-D least-squares   (5 SVs)",3.8,20,3.95,0
"C25M37",94953,1984-07-26 08:00:33,1984-07-26 16:00:33,-34.4500375,119.2634144,28.4,"3-D least-squares   (10 SVs)",1.4,19.5,3.95,0
"C25M37",94953,1984-07-26 09:00:11,1984-07-26 17:00:11,-34.4489953,119.2644133,18.4,"3-D least-squares   (7 SVs)",2.8,19.5,3.95,0
"C25M33",94960,1984-07-26 09:00:40,1984-07-26 17:00:40,-34.4300133,119.0910867,28.3,"3-D least-squares   (8 SVs)",2.4,18.5,3.95,0
"C25M32",94300,1984-07-26 09:00:41,1984-07-26 17:00:41,-34.4399011,119.2229694,2.38,"3-D least-squares   (10 SVs)",1.4,18,4.05,0
"C25M34",94961,1984-07-26 09:00:41,1984-07-26 17:00:41,-34.4203836,119.0867208,28.54,"3-D least-squares   (7 SVs)",2.4,18,3.95,0
"C25M32",94300,1984-07-26 10:00:11,1984-07-26 18:00:11,-34.4417678,119.2220347,2.76,"3-D least-squares   (9 SVs)",2,18,4.05,0
"C25M37",94953,1984-07-26 10:00:11,1984-07-26 18:00:11,-34.4473622,119.2643178,4.93,"3-D least-squares   (5 SVs)",3.2,15.5,3.95,0
"C25M33",94960,1984-07-26 10:00:13,1984-07-26 18:00:13,-34.4300108,119.0910942,21.64,"3-D least-squares   (7 SVs)",2.8,17,3.95,0
"C25M34",94961,1984-07-26 10:00:41,1984-07-26 18:00:41,-34.4202078,119.0867442,30.48,"3-D least-squares   (11 SVs)",1.4,15,3.95,0
"C25M32",94300,1984-07-26 11:00:12,1984-07-26 19:00:12,-34.4441069,119.2214583,-2.51,"3-D least-squares   (5 SVs)",4.2,17,4.05,0
"C25M34",94961,1984-07-26 11:00:12,1984-07-26 19:00:12,-34.4164572,119.0834272,30.86,"3-D least-squares   (9 SVs)",1.8,13,3.95,0
"C25M37",94953,1984-07-26 11:00:41,1984-07-26 19:00:41,-34.4467469,119.2644842,1.89,"3-D least-squares   (10 SVs)",1.6,15,3.95,0
"C25M33",94960,1984-07-26 11:00:41,1984-07-26 19:00:41,-34.4294639,119.0904861,27,"3-D least-squares   (11 SVs)",1.4,16,3.95,0
"C25M37",94953,1984-07-26 12:00:11,1984-07-26 20:00:11,-34.4434686,119.2530303,-3.58,"3-D least-squares   (8 SVs)",1.6,13.5,3.95,0
"C25M33",94960,1984-07-26 12:00:11,1984-07-26 20:00:11,-34.4290817,119.089125,28.7,"3-D least-squares   (9 SVs)",1.4,14.5,3.95,0
"C25M34",94961,1984-07-26 12:00:12,1984-07-26 20:00:12,-34.4164653,119.0833481,34.87,"3-D least-squares   (5 SVs)",2.8,14.5,3.95,0
"C25M32",94300,1984-07-26 12:00:40,1984-07-26 20:00:40,-34.4440997,119.2215175,-4.91,"3-D least-squares   (8 SVs)",2,17.5,4.05,0
"C25M32",94300,1984-07-26 13:00:11,1984-07-26 21:00:11,-34.4442681,119.2205328,-2.08,"3-D least-squares   (8 SVs)",1.8,15,4.05,0
"C25M33",94960,1984-07-26 13:00:11,1984-07-26 21:00:11,-34.4293439,119.0889381,28.72,"3-D least-squares   (5 SVs)",4.6,15.5,3.95,0
"C25M34",94961,1984-07-26 13:00:41,1984-07-26 21:00:41,-34.4164325,119.0834083,27.79,"3-D least-squares   (8 SVs)",1.8,14.5,3.95,0
"C25M37",94953,1984-07-26 13:00:41,1984-07-26 21:00:41,-34.4434858,119.2434675,-2.81,"3-D least-squares   (10 SVs)",1.4,12,3.95,0
"C25M32",94300,1984-07-26 14:00:11,1984-07-26 22:00:11,-34.4443633,119.2208017,-8.64,"3-D least-squares   (6 SVs)",3,15.5,4.05,0
"C25M34",94961,1984-07-26 14:00:11,1984-07-26 22:00:11,-34.4158747,119.0802236,34.93,"3-D least-squares   (7 SVs)",2,10.5,3.95,0
"C25M37",94953,1984-07-26 14:00:39,1984-07-26 22:00:39,-34.4429503,119.2465642,-4.6,"3-D least-squares   (10 SVs)",1.8,12.5,3.95,0
"C25M33",94960,1984-07-26 14:00:40,1984-07-26 22:00:40,-34.4296919,119.0885831,29.02,"3-D least-squares   (7 SVs)",2.6,15,3.95,0
"C25M37",94953,1984-07-26 15:00:11,1984-07-26 23:00:11,-34.4429428,119.2465356,-6.94,"3-D least-squares   (7 SVs)",2.2,12.5,3.95,0
"C25M33",94960,1984-07-26 15:00:11,1984-07-26 23:00:11,-34.4296989,119.0885503,26.12,"3-D least-squares   (6 SVs)",2.8,13.5,3.95,0
"C25M32",94300,1984-07-26 15:00:41,1984-07-26 23:00:41,-34.4415631,119.2199125,-4.79,"3-D least-squares   (10 SVs)",1.4,14.5,4.05,0
"C25M34",94961,1984-07-26 15:00:41,1984-07-26 23:00:41,-34.4152797,119.0795886,32.18,"3-D least-squares   (6 SVs)",1.8,13,3.95,0
"C25M32",94300,1984-07-26 16:00:11,1984-07-27 00:00:11,-34.4406856,119.2185683,-2.5,"3-D least-squares   (8 SVs)",1.8,15.5,4.05,0
"C25M37",94953,1984-07-26 16:00:12,1984-07-27 00:00:12,-34.4429636,119.2465536,-1.47,"3-D least-squares   (5 SVs)",4.2,12,3.95,0
"C25M34",94961,1984-07-26 16:00:41,1984-07-27 00:00:41,-34.4180203,119.0750231,25.5,"3-D least-squares   (6 SVs)",2.6,11,3.95,0
"C25M33",94960,1984-07-26 16:00:41,1984-07-27 00:00:41,-34.4293486,119.0884667,26.21,"3-D least-squares   (8 SVs)",1.8,13.5,3.95,0
"C25M34",94961,1984-07-26 17:00:11,1984-07-27 01:00:11,-34.41815,119.0747672,29.24,"3-D least-squares   (6 SVs)",2,12.5,3.95,0
"C25M32",94300,1984-07-26 17:00:11,1984-07-27 01:00:11,-34.4407089,119.2185483,0.8,"3-D least-squares   (6 SVs)",2,16.5,4.05,0
"C25M33",94960,1984-07-26 17:00:12,1984-07-27 01:00:12,-34.4273836,119.0881797,24.09,"3-D least-squares   (7 SVs)",1.8,23,3.95,0
"C25M37",94953,1984-07-26 17:00:40,1984-07-27 01:00:40,-34.4429556,119.2465778,-1.95,"3-D least-squares   (9 SVs)",1.6,12.5,3.95,0
"C25M37",94953,1984-07-26 18:00:12,1984-07-27 02:00:12,-34.4429747,119.2485944,0.27,"3-D least-squares   (6 SVs)",4.2,11.5,3.95,0
"C25M34",94961,1984-07-26 18:00:40,1984-07-27 02:00:40,-34.4180561,119.0700803,28.53,"3-D least-squares   (7 SVs)",2.2,10,3.95,0
